,title,text,subject,date,label,has_mentions
147,republican seek question fbi official clinton probe letter,washington reuters two republican lawmaker told u s department justice tuesday want question three senior fbi official investigation then democratic presidential candidate hillary clinton handling classified information secretary state lawmaker leading joint probe clinton investigation said letter attorney general jeff session deputy rod rosenstein wanted speak fbi deputy director andrew mccabe fbi chief staff jim rybicki fbi counsel lisa page beginning thursday fbi declined comment letter referred reporter justice department request meet fbi official transcribed interview made republican obtained text message sent last year page fbi agent peter strzok critical then republican presidential candidate donald trump text message called idiot a loathsome human among thing according copy reviewed reuters strzok later worked special counsel robert mueller part investigation russian effort interfere u s election tie russian official trump campaign moscow denies u s allegation election meddling trump denies campaign collusion strzok helped lead investigation clinton s handling classified material removed mueller s team special counsel became aware text critical trump republican lawmaker attacked mueller expressing concern potential bias among investigator deputy attorney general rod rosenstein testified lawmaker not aware impropriety mueller s team representative bob goodlatte chairman house judiciary committee representative trey gowdy chairman house oversight committee conducting joint review fbi s handling clinton investigation letter session rosenstein said looking several decision fbi clinton investigation including then fbi director james comey s decision refer clinton s case prosecution,politicsNews,"December 20, 2017 ",real,False
148,white house congress prepare talk spending immigration,west palm beach fla washington reuters white house said friday set kick talk next week republican democratic congressional leader immigration policy government spending issue need wrapped early new year expected flurry legislative activity come republican democrat begin set stage midterm congressional election november president donald trump s republican party eager maintain control congress democrat look opening wrest seat away senate house representative wednesday trump s budget chief mick mulvaney legislative affair director marc short meet senate majority leader mitch mcconnell house speaker paul ryan republican democratic counterpart senator chuck schumer representative nancy pelosi white house said followed weekend strategy session trump mcconnell ryan jan camp david presidential retreat maryland according white house senate return work jan house jan congress passed short term government funding bill last week taking christmas break need come agreement defense spending various domestic program jan government shut down also agenda lawmaker disaster aid people hit hurricane puerto rico texas florida wildfire california house passed billion package december senate take up white house asked smaller figure billion deadline also loom soon to expire protection young adult immigrant entered country illegally child known dreamer september trump ended democratic former president barack obama s deferred action childhood arrival daca program protected dreamer deportation provided work permit effective march giving congress devise long term solution democrat republican number large company pushed daca protection continue trump republican said happen without congress approving broader immigration policy change tougher border security democrat oppose funding wall promised trump along u s mexican border the democrat told fully understand daca without desperately needed wall southern border end horrible chain migration ridiculous lottery system immigration etc trump said twitter post friday trump want overhaul immigration rule extended family others seeking live united state republican u s senator jeff flake frequent critic president said would work trump protect dreamer we fix daca way beef border security stop chain migration dreamer address unfairness diversity lottery potus trump want protect kid want help keep promise flake wrote twitter congress early also must raise u s debt ceiling avoid government default u s treasury would exhaust borrowing option run dry cash pay bill late march early april congress raise debt ceiling then according nonpartisan congressional budget office trump first major legislative victory passage major tax overhaul month also promised major infrastructure plan,politicsNews,"December 29, 2017 ",real,False
149,trump s biggest kkk fan back loved anti muslim tweet morning,case needed proof donald trump racist tweet thinly coded message alt right anti muslim white supremacist follower former grand wizard kkk jumped board today praise president hate a lot it enough kkk endorsed trump campaign stop multitude follower voting him hard say whether duke full throated endorsement today disgusting display racism different average american seeing former klan leader get behind trump vigorously make little sick to even go duke page twitter subject blinding cover photo white blue eyed aryan baby upper corner word okay white across middle phrase part hate campaign doctor duke pushing across america play notion kind war white people happening but tweet disturbing trump retweets video crippled white kid europe beaten migrant white people thrown roof beaten death he s condemned showing u fake news medium won t thank god trump that s love him david duke drdavidduke november by invoking god message duke trying age old tactic pretending white supremacy root christianity angle kkk member tried use generation sadly work follower duke donald trump s seems quite bit crossover two racist group surprise kkk absolutely instrumental getting trump elected the bottom line is men know exactly send message like follower trump racist retweets already disgraceful enough continuing leave twitter feed even seeing praise loyal white knight like david duke rubbing salt wound featured image via william thomas cain getty image,News,"November 29, 2017",fake,False
150,u s tax plan roils popular bet bond market,new york reuters passage long anticipated u s tax overhaul up ended bond market s favorite trade year yield long dated treasury shot highest month doubt tax cut fuel inflation many investor confident reversal short lived view u s federal reserve keep raising short term interest rate even inflation remains subdued made longer dated treasury bond appealing short dated one made so called yield curve flattener trade bet gap short long dated bond yield narrow profitable bet bond market year investor appetite trade drove yield curve flattest level decade earlier week however sharp reversal got underway tax bill s passage became certain paving way bigger government deficit federal borrowing it s great time cash out said brian reynolds asset class strategist new york based canaccord genuity republican controlled congressional chamber approved tax legislation president donald trump expected sign day ahead treasury market selloff pushed benchmark year yield nearly percent highest nine month year yield around percent five week peak analyst reckoned jump yield reflects investor demanding higher compensation term premium case tax cut stoke inflation hurt longer dated bond long prevails open question though given previous episode curve steepening last year quickly faded in word sharp term premium move tend permanent cornerstone macro analyst said note wednesday late afternoon trading spread two year year treasury yield basis point versus basis point tuesday around earlier week even week s steepening two to year part curve flattened nearly basis point year curve flatteners seen likely regain popularity long run due low inflation outlook sturdy global demand long dated u s debt short term however may prove choppy trade investor gauge bill s impact it s hard predict yield curve would behave short term biggest question timing level cash flow going government tax reform canaccord s reynolds said one factor mountain corporate cash held overseas part new tax code u s multinational company could bring back estimated trillion business profit overseas treasury department could benefit tax repatriated money reynolds estimated treasury might receive much billion tax receipt company bring back overseas profit mean government could issue fewer two three year treasury security pressuring yield lower steepening yield curve said independent government estimate suggest tax plan could add least trillion trillion national debt year treasury department would ratchet borrowing compensate shortfall tax receipt degree bill may spur business investment consumer spending could lift tax receipt cap rise deficit another key unknown shape yield curve going forward still dominant view wall street remains cut provide short term bump economic growth many analyst expect longer term curve flattening trend reassert year ahead accordingly maintain conviction curve flattening going morgan stanley analyst wrote note wednesday,politicsNews,"December 20, 2017 ",real,False
151,trump commute fraud sentence kosher meatpacker,washington reuters president donald trump first exercise power commute criminal sentence cut short year prison term kosher meatpacking executive convicted eight year ago bank fraud white house said wednesday commutation granted sholom rubashkin marked second time trump invoked clemency authority president following blanket pardon granted earlier year joe arpaio former sheriff maricopa county arizona unlike case arpaio judge found guilty contempt case involving racial profiling trump s latest action leaf rubashkin s conviction intact well term supervised release federal prison obligation make restitution rubashkin convicted count financial fraud came light government raid kosher meatpacking plant postville iowa hundred undocumented immigrant worker arrested rubashkin father chief executive overseeing slaughterhouse headquarters family business largest kosher meat processing company united state u s supreme court refused hear appeal contesting rubashkin s sentence lawyer argued excessive first time non violent offender lawyer also contended avail entitled new trial based evidence alleged judicial misconduct case sparked outcry member legal orthodox jewish community rallied rubashkin s defense white house statement cited letter support review rubashkin s case member congress party including house representative democratic leader nancy pelosi veteran republican senator orrin hatch trump also pointed bipartisan expression support review case former high ranking u s justice department official prosecutor judge legal scholar white house noted criticism rubashkin s sentencing unusually harsh comparison penalty imposed others similar white collar crime former enron chief executive jeffrey skilling originally sentenced year prison federal judge later shortened term year former ceo tyco international ltd l dennis kozlowski sentenced year prison paroled serving eight,politicsNews,"December 21, 2017 ",real,False
152,texas governor broke trump unprecedented,republican texas including gov greg abbott ripped new billion white house disaster relief aid request inadequate two month since state devastated hurricane harvey donald trump failed promise rebuild texas abbott criticism strikingly different day trump visited texas aftermath hurricane commitment firm strong unequivocal abbott said time going everything could ensure texas restored swiftly effectively possible now two month later republican calling response wholly inadequate according dallas news the white house disaster relief aid request fall well short demand made official texas florida puerto rico greg abbott said request live trump pledged recovery aid abbott noted news conference still reviewing white house request appears completely inadequate more abbott said live trump pledged recovery aid said washington worked faster victim superstorm sandy harvey superstorm sandy hit obama administration way president told privately said publicly want builder president president said want best recovery disaster ever abbott said it abbott texas sen john cornyn no republican blasted request wholly inadequate chorus texas lawmaker slammed insufficient houston rep john culberson republican appropriation committee member ripped trump recovery effort calling request complete lack understanding fundamental need texan said nightmare harvey survivor democrat too including senate minority leader chuck schumer florida sen bill nelson criticizing measure measly if someone warned abbott republican colleague trust trump maybe shocked maybe would different leader ability deal critical issue wait warned they photo alex wong getty image,News,"November 19, 2017",fake,False
153,despicable trump suggests female senator would do anything campaign money tweet,donald trump afraid strong powerful woman horrific misogynist shown again nothing new mocked weight beauty queen made repeated suggestion woman menstrual cycle repeatedly called woman accuse men including sexual harassment sexual assault liar threatened sue him now gone even lower attack democratic senator kirsten gillibrand ny in early morning tweet trump actually suggested senator gillibrand would sex campaign money no kidding tweet lightweight senator kirsten gillibrand total flunky chuck schumer someone would come office begging campaign contribution long ago and would anything them ring fighting trump disloyal bill crooked used donald j trump realdonaldtrump december for one thing think kirsten gillibrand beg like donald trump anything certainly would stoop anywhere near trump suggesting campaign money think this folk sitting president actually saying sitting senator offered sex exchange campaign money truly beyond pale already knew donald trump sexist asshole new low even him general kelly general mcmaster whomever else running white house something fool twitter habit way control great damage nation ever character outburst outrageous forget fact orange overlord currently squatting oval office adult period acting like this in watershed moment america time call sexist in chief complete misogynist respect woman never ha ivanka melania sarah huckabee sander hope hick woman trump orbit need step say enough curtail man sexist behavior turn woman card every last one you featured image via alex wong getty image,News,"December 12, 2017",fake,False
154,short term government funding disaster aid bill advance house,washington reuters u s house representative thursday took step toward averting partial government shutdown end week approving rule debate bill would fund federal agency jan also cleared debate billion disaster aid bill help u s state puerto rico u s virgin island recover series recent natural disaster house vote bill expected later thursday,politicsNews,"December 21, 2017 ",real,False
155,trump aide hope win tax stem slide poll number,washington reuters near end president donald trump s rocky first year office white house aide view imminent victory tax overhaul starting point strengthen weak approval rating ahead key congressional election next november republican said effort political turnaround must include reining trump s habit lashing critic twitter white house aide said recognized trump s poll number needed start rising limit damage election fellow republican continued control congress stake democratic takeover house representative senate could jeopardize trump s agenda we grow move up think success like tax vote important u said senior white house official administration official said trump would seek use momentum generated biggest tax rewrite year help propel legislative priority including infrastructure program welfare reform final passage republican tax bill expected wednesday would trump s first major legislative victory since taking office january tax bill carry risk republican insist boost economy job growth democrat condemn giveaway corporation rich reuters ipsos poll percent adult said opposed tax plan percent supported it unless trump practice greater discipline republican strategist see disaster looming congressional election third member senate seat house grab stop tweeting start new year new level message discipline try it it ll work you ll get poll number back up said republican strategist scott reed they ve got focus job approval number it s historic death watch midterm election record strong discipline key year two reed said trump repeatedly caused controversy early morning tweet particularly aimed individual raised hackle recently tweeted democratic senator kirsten gillibrand would anything campaign donation there definitely moment we d like see stop one senior aide said some early morning stuff helpful last week talk white house among trump s outside adviser hiring senior political adviser akin former president barack obama s political aide david axelrod former president george w bush s adviser karl rove white house political director bill stepien seen data driven adviser trump see strategist anyone steeped politics like former white house chief staff reince priebus former chief strategist steve bannon aide said discussion getting trump event smaller setting order show personal side president standard appearance go event deliver speech big crowd leave trump historical trend party hold white house typically loses seat first congressional election president s initial two year office democratic president bill clinton percent approval rating november party still lost seat house eight senate trump percent mid december poll nbc news wall street journal republican strategist ford o connell said trump done much keep conservative base support happy expand popularity that need ease voter concern fitness office what win people like independent never trumpers make american people feel comfortable president said o connell his achievement quite striking he s connecting with public,politicsNews,"December 20, 2017 ",real,False
156,trump market fully digested tax cut change,washington reuters u s president donald trump said believed financial market fully absorbed tax cut change legislation expected passed congress wednesday they re thinking market hasn t fully digested they ve got here said referring economic adviser i don t think market even begun realize good are like instance full expensing,politicsNews,"December 20, 2017 ",real,False
157,cnn call it democrat represent alabama senate first time year,alabama notoriously deep red state place democrat always think zero chance winning especially statewide federal election however happened tuesday night special election replace senator jeff session doug jones democratic senate candidate known state prosecuting ku klux klan member bombed church civil right movement killed four little african american girl next senator alabama cnn called race seems gop leaning county there to contrast roy moore twice removed alabama supreme court chief justice violating law also credibly accused sexual predator toward teen girl despite that though race nail biter moore long history deep base alabama course decent people including republican horrified idea man like roy moore going senate despite allegation sexual predation moore also said many incendiary thing putting forth idea muslim allowed congress homosexuality illegal america great slavery legal starter too thank alabama letting sanity prevail race oh message democrat proof compete everywhere get fifty state strategy going blow gop outta water featured image via justin sullivan getty image,News,"December 12, 2017",fake,False
158,liberal group troll trump roy moore rally best possible way video,donald trump held rally alabama senate candidate alleged pedophile roy moore pensacola florida friday night later claimed packed rafter venue barely half filled supporter outside rally liberal group targeted former reality show star moore using ivanka trump word american bridge used mobile billboard featuring ivanka trump criticism moore truck displayed special place hell people prey child along trump daughter picture emblazoned across it happening realdonaldtrump rally driving mobile billboard promoting ivankatrump condemnation roy moore alsen pic twitter com exqiajzj american bridge american bridge december the group site say quote reason doubt victim account ivanka blasted loudspeaker outside rally watch we pensacola promoting ivankatrump comment roy moore pic twitter com njevtwmw american bridge american bridge december special place hell people prey child ivanka trump told associated press moore scandal became public yet see valid explanation reason doubt victim account trump given moore full support despite alabama senate candidate accused multilple woman targeting teenager thirty working district attorney the truck reportedly parked across street rally eventually driven around crowd american bridge staffer hill report donald trump accused sexual harassment assault woman yet conservative rewarded electing highest seat land right wing alabama evangelicals seem take issue moore scandalous past includes hating muslim lgbtq community allegedly creeping young girl photo drew angerer getty image,News,"December 9, 2017",fake,False
159,mcconnell happier trump tweet tax victory,washington reuters summer spat president donald trump senate majority leader mitch mcconnell turned warm embrace took sweeping rewrite u s tax code month mcconnell urged president lock cell phone drawer retire signature tweet washington abuzz daily basis even chided trump excessive expectation congress part trump scorched mcconnell august failing repeal obamacare sidestepped reporter question whether senator retire tweeted mitch get work congress passage tax bill week giving trump first major legislative victory president tweeted wednesday i would like congratulate senatemajldr done fantastic job mcconnell joined love fest friday least constitutes love fest understated senator with regard president s tweeting habit haven t fan week i m warming it mcconnell quipped still reined reporter asked whether might visit trump mar a lago president s florida resort christmas new year holiday mcconnell laughed said would instead attending dec football game jacksonville fla that s closest i ll get,politicsNews,"December 22, 2017 ",real,False
160,democrat plan use tax bill attack republican midterm,washington reuters tax bill president donald trump s biggest legislative victory year democratic strategist already planning turn biggest liability emotional trigger think work voter next year s midterm election arguing bill profoundly unfair giving lion s share benefit corporation rich be careful wish for tom steyer democratic billionaire said republican leader interview reuters wednesday they wanted this never wanted it they ve got it they re going wish didn t steyer said plan use money political group nextgen america attack republican tax overhaul using social medium online advertising aimed young voter strategy recently helped elect democratic candidate doug jones senate race alabama ralph northam governor virginia november election held seat u s house representative seat member senate pollster believe midterm could rare wave election one party seizes back control congress happened republican democrat able pick two senate seat take control chamber win alabama virginia even hopeful could tap anger tax cut rich win control house percent voter approve tax bill according reuters ipsos poll conducted mid december slightly percent oppose it region country even half people polled say support it democratic senate campaign committee already running anti tax plan ad several key state including nevada arizona indiana ohio pennsylvania wisconsin ad five second spot running youtube video viewer unable skip ad hear the republican tax scheme give huge break corporation raise tax middle class family tax bill cut corporate tax rate percent raise threshold inheritance taxed also cut tax rate top earner also cut tax rate income group double size standard deduction elimination popular deduction could result taxpayer seeing tax increase instead cut popular republican base trump voter party s donor stock market surged anticipation cut democrat plan focus provision like benefit commercial real estate owner arguing tax bill could produce million dollar cash trump family member white house asserts trump personally benefit admits business might super pac american bridge support democratic candidate running digital ad state senate race targeting woman swing voter republican suburban area said joshua karp group s communication director senate race i think couple thing get almost american riled bill fundamentally unfair breaking promise republican made american people karp said republican say democrat indulging wishful thinking poll say percent voter think tax go up tax analyst say percent pay le tax republican counting voter see money paycheck dismiss democratic rhetoric perhaps even throw support behind trump unpleasant surprise store taxpayer filing first tax return new law early month midterm election republican strategist alex conant veteran congressional presidential campaign said unpopularity tax cut opinion poll directly attributed trump s low approval level we re losing election donald trump incredibly unpopular make lot independent soft republican uncomfortable trump s number dragging tax reform s number conant said although also played electoral risk tax overhaul i would surprised people marching street month cut tax republican advantage like growing economy mean attack tax overhaul could backfire democrat hard time taking road economy still going gang buster month now republican strategist joe bretell said acknowledges democrat right track the emotional trigger point fairness said the party best explain brand bill explain it s fair unfair base side win,politicsNews,"December 20, 2017 ",real,False
161,heartless rebuke victim trump invite nra xmas party sandy hook anniversary,almost seems like donald trump trolling america point beginning tried gaslight country insisting crowd inauguration biggest ever even close last couple inauguration kind scratched head wondered kind bullshit playing at started appointing people position business in started worry going go much worse expected after month donald trump pulling rhetorical equivalent whipping dick slapping every table get near think time address happening dude straight up troll get pleasure making people uncomfortable even seeing distress actively think way piss people like let set aside moment fact least presidential behavior anyone ever heard dangerous his latest stunt one grossest yet everyone is now used trump talking thing want talk about making huge deal thing many people care about huge surprise president discus sandy hook shooting fifth anniversary tragic event huge surprise consciously decided invite victim family white house christmas party year invited every year since massacre took place along others share concern in past year president obama invited gun violence prevention activist gun violence survivor including sandy hook family supportive lawmaker christmas party zero gun lobbyist attendance pic twitter com qepwftbsh shannon watt shannonrwatts december the last sentence tweet important exactly donald trump invite white house christmas party instead victim anniversary day yesterday year mark mass shooting sandy hook school went unacknowledged president day hosted white house christmas party invited nra ceo wayne lapierre party danpatrick pic twitter com mubkciwgxb shannon watt shannonrwatts december wayne lapierre man who response sandy hook massacre finally issued statement blamed gun violence music movie video game culminated perhaps greatest bit irony man ever unintentionally conceived of fantasizing killing people way get kick really filthiest form pornography yes yes is wayne anyway happy holiday merry christmas donald trump everyone featured image via alex wong getty image,News,"December 16, 2017",fake,False
162,mexico review need tax change u s reform document,mexico city reuters mexico s finance ministry evaluate whether make fiscal change response u s tax reform according document seen reuters friday document ministry said mexico would make change left higher public sector deficit nevertheless assessment whether modification made mexico s fiscal framework document said,politicsNews,"December 22, 2017 ",real,False
163,time magazine humiliates trump lie award,donald trump polling well reader choice poll getting as kicked time person year taylor swift metoo movement mayor san juan latter repeatedly targeted twitter different time magazine person year chosen editor trump win last year one year election least popular president history polling so president liar pant lied twitter receiving award time magazine called say probably going named man person year like last year would agree interview major photo shoot wrote said probably good took pas thanks anyway time magazine called say probably going named man person year like last year would agree interview major photo shoot said probably good took pas thanks anyway donald j trump realdonaldtrump november no one buying excuse especially time magazine president incorrect choose person year magazine wrote official twitter account time comment choice publication december president incorrect choose person year time comment choice publication december time time november time chief content officer alan murray also fired back trump personal twitter account amazing mr murray wrote speck truth trump tweet took pas named time person year amazing speck truth trump tweet took pas named time s person year alan murray alansmurray november in following tweet murray called trump claim total bullshit total b alan murray alansmurray november in trump called winning award magazine tremendous honor former reality show star turned president busted june hanging photoshopped time cover featuring wall least four seventeen golf course fake headline touted success trump grifting u s since wild eyed claim cult like supporter would believe photo alex wong getty image,News,"November 24, 2017",fake,False
164,house widens ethic probe include farenthold campaign work,washington reuters ethic probe u s representative blake farenthold already cloud alleged sexual misconduct expanded look whether mixed political campaign congressional work lied house ethic committee panel said thursday last week farenthold said would seek re election next year account surfaced created hostile work environment texas republican denied allegation sexual harassment admitted allowing unprofessional culture capitol hill office thursday ethic committee voted unanimously investigate whether farenthold used congressional staff resource house representative political campaign made false statement omission committee panel already looking whether committed sexual harassment discrimination retaliation former staff member made inappropriate statement member staff committee said announcement read indication found rule violation farenthold s office immediately respond request comment congress strictly divide lawmaker work capitol hill run re election taxpayer end subsidizing political campaign august committee went far warn representative face election every two year even send text forward email related campaign house building congress reviewing workplace policy sexual harassment number lawmaker accused sexual misconduct recent week amid wave allegation powerful men entertainment politics medium bipartisan group lawmaker house said thursday intends introduce legislation january reforming year old law cover sexual harassment congress hope pas soon after,politicsNews,"December 21, 2017 ",real,False
165,trump supporter object prince harry s recent engagement terrible reason tweet,great britain buckingham palace announced yesterday prince harry youngest son diana princess wale gotten engaged royal engagement always big news united kingdom one also hit home united state too harry now fiance american actress meghan markle best known role rachel zane legal drama series suit well special agent amy jessup sci fi thriller fringe the british royal family longer hold anywhere near much clout did essentially relegated mere tabloid fodder many expressing happiness online one windsor beloved member quite trump supporter expressed dissatisfaction prince choice see markle biracial father caucasian mother african american mind many deplorables bad thing it completely irrelevant prince philip duke edinburgh husband reigning queen elizabeth ii half greek pretty much white however news broke prince harry engagement markle white supremacist across united state around globe took twitter twisted mind disturbing racial purity british royal family good thing despite fact fact going century mere sample it s smile tv private queen figuring stop princeharry destroying royalbloodline mixed race royalwedding godsavethequeen fb twtr goog maga penny king groman november totally unsuitable royal bride prince harry marrying left wing dindu royal princess standard practically prostitute romper stomper votadini november princeharry biggest cuck britain gonna marry avarage looking chick rode kok carousel throughout s loser prince harry royal wedding royal family kensington palace western highlander thegreatwork november prince harry marrying half breed crown troy williams troywilliams november the bastard cuck marrying older half african woman meganmarkle princeharry word must secure pic twitter com ppirhaigw doema fadir doemafadir november prince harry marry average as chick man they re lucky i m prince i d concubine world i d bring back british empire big d south africa usa baby england owns shit harry cuck andrew tate kingcobratate november prince harry race traitor love dindus n e w g u r whowantstobeano november but come american racist letting opinion known princess to be color issue fact idol snubbed royal celebration causing real pain right prince harry made quite clear president donald trump welcome wedding despite bride united state citizen barack michelle obama hand likely welcomed open arm both harry especially mother princess diana well known humanitarian work according close source prince fan trump harry think president serious threat human right source continued might lot that when princess diana split husband prince charles palace aide claim trump relentless pursuit diana claim backed british tv journalist friend princess selina scott scott said trump bombarded diana kensington palace massive bouquet flower adding gave diana creep fact trump representative obviously deny tweet donald trump princess kate middleton wife harry brother prince william illegally photographed paparazzo sunbathing topless backyard kate middleton great sunbathing nude blame donald j trump realdonaldtrump september who take kate s picture make lot money nude sunbathing thing come kate donald j trump realdonaldtrump september meghan markle also critic president calling misogynistic even threatened leave u became president would likely fine trump non attendance wedding supporter take kindly shunned featured image via chris jackson getty image invictus game foundation,News,"November 28, 2017",fake,False
166,republican senator get dragged going robert mueller,senate majority whip john cornyn r tx thought would good idea attack special counsel robert mueller russia probe mueller noose tightens republican losing sh t attacking mueller fbi order protect probably corrupt president ever former attorney general eric holder tweeted friday speaking behalf vast majority american people republican congress forewarned attempt remove bob mueller tolerated cornyn retweeted holder say t senator johncornyn johncornyn december bloomberg steven dennis tweeted saturday cornyn beef holder mueller cornyn responded say mueller need clean house partisan mueller need clean house partisan senator johncornyn johncornyn december the washington post greg sargent asked cornyn accept finding mueller probe legitimate johncornyn make sense wait see first cornyn responded make sense wait see first senator johncornyn johncornyn december republican trying discredit mueller twitter user took notice if even think firing mueller make life mission make sure last term buddy mr smh mrssmh december carrollton tx ready willing help get cruz cornyn jules juleslorey december garland tx same bye bye tdk ejkmom december austin tx istandwithmueller cronyn fake representative represents interest anything profit vj texeye december i stand mueller kenneth shipp shipp kenneth december he speaks b cover russia pawn trump gulity would mueller fired cover ellen reeher morris ellenmorris december ericholder speaks american according recent polling vast majority book around saturday night massacre johncornyn firing mueller would x lori winter loriw december country party pic twitter com nxexrgbgu pittieboo pittieboo december he speaks me johncornyn speaks vast majority american citizen who remember vote see andrew silver standsagreenoak december i might move texas get crony tossed office blue wave coming corrupt ollie marciebp december good try john history kind you photo ann heisenfelt getty image,News,"December 16, 2017",fake,False
167,democrat franken leave senate january,washington reuters u s democratic senator al franken earlier month announced plan resign following sexual misconduct allegation him step jan representative lawmaker said wednesday year old former comedian minnesota seen rising star democratic party faced growing call fellow senate democrat step allegation mounted franken one several influential men lost job accused sexual misconduct assault harassment including hollywood executive harvey weinstein journalist matt lauer charlie rose tavis smiley third lawmaker facing misconduct allegation depart congress following democratic representative john conyers republican representative trent frank two others democratic representative ruben kihuen republican representative blake farenthold said seek re election next year franken denied allegation questioned others reuters independently verified allegation minnesota s democratic governor mark dayton last week appointed lieutenant governor tina smith also democrat fill franken s seat smith serve one year term concluding january dayton said run special election seat next november,politicsNews,"December 20, 2017 ",real,False
168,u s budget fight loom republican flip fiscal script,washington reuters head conservative republican faction u s congress voted month huge expansion national debt pay tax cut called fiscal conservative sunday urged budget restraint keeping sharp pivot way among republican u s representative mark meadow speaking cbs face nation drew hard line federal spending lawmaker bracing battle january return holiday wednesday lawmaker begin trying pas federal budget fight likely linked issue immigration policy even november congressional election campaign approach republican seek keep control congress president donald trump republican want big budget increase military spending democrat also want proportional increase non defense discretionary spending program support education scientific research infrastructure public health environmental protection the trump administration already willing say we re going increase non defense discretionary spending percent meadow chairman small influential house freedom caucus said program now democrat saying that s enough need give government pay raise percent fiscal conservative don t see rationale is eventually run people s money said meadow among republican voted late december party s debt financed tax overhaul expected balloon federal budget deficit add trillion year trillion national debt it s interesting hear mark talk fiscal responsibility democratic u s representative joseph crowley said cbs crowley said republican tax bill would require united state borrow trillion paid future generation finance tax cut corporation rich this one least fiscally responsible bill we ve ever seen passed history house representative think we re going paying many many year come crowley said republican insist tax package biggest u s tax overhaul year boost economy job growth house speaker paul ryan also supported tax bill recently went meadow making clear radio interview welfare entitlement reform party often call it would top republican priority republican parlance entitlement program mean food stamp housing assistance medicare medicaid health insurance elderly poor disabled well program created washington assist needy democrat seized ryan s early december remark saying showed republican would try pay tax overhaul seeking spending cut social program goal house republican may take back seat senate vote democrat needed approve budget prevent government shutdown democrat use leverage senate republican narrowly control defend discretionary non defense program social spending tackling issue dreamer people brought illegally country child trump september put march expiration date deferred action childhood arrival daca program protects young immigrant deportation provides work permit president said recent twitter message want funding proposed mexican border wall immigration law change exchange agreeing help dreamer representative debbie dingell told cbs favor linking issue policy objective wall funding we need daca clean said wednesday trump aide meet congressional leader discus issue followed weekend strategy session trump republican leader jan white house said trump also scheduled meet sunday florida republican governor rick scott want emergency aid house passed billion aid package hurricane florida texas puerto rico wildfire california package far exceeded billion requested trump administration senate yet voted aid,politicsNews,"December 31, 2017 ",real,False
169,meghan mccain tweet amazing response doug jones win deep red alabama,democrat senate seat deep red alabama social medium offered everyone opinion social medium doe democrat doug jones narrowly defeated accused pedophile serial sexual assaulter roy moore special election senate seat vacated jeff session appointed attorney general republican exactly heartbroken this take meghan mccain john mccain daughter went right one trump biggest supporter steve bannon soon election result announced suck it bannon meghan mccain meghanmccain december three simple word amazing three simple word say steve bannon spoke moore election night rally assume supposed night celebration bannon endorsed moore early on luther strange donald trump campaigned earlier year bannon support moore remained steadfast even wake multiple allegation surfaced sexual assault harassment even pedophilia bannon even said special place hell refuse support moore on dec people alabama rejected roy moore penchant pursuing even assaulting teenage girl rejected hate bigotry rejected asshat removed alabama supreme court twice violating federal court order thus demonstrating respect rule law sent message republican party bullshit longer tolerated deep red alabama elect democrat anyone can republican scared mind well going there along meghan mccain anyone else believed moore ever hold public office even republican limit seems featured image via frederick m brown getty image,News,"December 12, 2017",fake,False
170,watch awesome mashup michael flynn leading lock up chant go court video,donald trump disgraced national security adviser michael flynn plead guilty lying fbi felony also agreed testify trump exchange leniency special counsel robert mueller team irony beyond delicious especially since flynn infamously led lock up chant republican national convention saying hillary clinton kind criminal trump elected able put jail many trump supporter believe belongs well table turned flynn heading jail people realize real criminal field day perhaps one best piece twitter schaudenfraude video flynn heading court plead guilty lock up chant played i mashed michael flynn perp walk audio leading lock chant pic twitter com locjjxrq adam smith asmith december this beyond awesome fool thought get chance put hillary clinton jail live kind banana republic instead turning order save ass best circular firing squad u ever could imagined michael flynn going sing like canary keep equally criminal son federal prison railroad entire trump crime family slammer belong the gop made deal devil ignorant bigoted voter chose unfit orange overlord presidential nominee now likely rue day ever heard name donald trump featured image via chip somodevilla getty image,News,"December 1, 2017",fake,False
